@relation satimage-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement

@attribute Aattr numeric
@attribute Battr numeric
@attribute Cattr numeric
@attribute Dattr numeric
@attribute Eattr numeric
@attribute Fattr numeric
@attribute A1attr numeric
@attribute B2attr numeric
@attribute C3attr numeric
@attribute D4attr numeric
@attribute E5attr numeric
@attribute F6attr numeric
@attribute A7attr numeric
@attribute B8attr numeric
@attribute C9attr numeric
@attribute D10attr numeric
@attribute E11attr numeric
@attribute F12attr numeric
@attribute A13attr numeric
@attribute B14attr numeric
@attribute C15attr numeric
@attribute D16attr numeric
@attribute E17attr numeric
@attribute F18attr numeric
@attribute A19attr numeric
@attribute B20attr numeric
@attribute C21attr numeric
@attribute D22attr numeric
@attribute E23attr numeric
@attribute F24attr numeric
@attribute A25attr numeric
@attribute B26attr numeric
@attribute C27attr numeric
@attribute D28attr numeric
@attribute E29attr numeric
@attribute F30attr numeric
@attribute class {1.,2.,3.,4.,5.,7.}

@data
-0.470385,-0.375613,-1.279026,-1.460111,-0.158561,-0.360191,-1.266835,-1.293344,-0.141965,-0.520206,-1.253459,-1.284866,-0.388869,-0.283448,-1.518567,-1.354581,-0.372716,-0.269421,-1.265117,-1.134891,-0.359554,-0.25611,-1.252249,-1.125731,-0.380132,-0.191794,-1.216839,-1.245867,-0.366425,-0.181449,-1.203994,-1.03016,-0.054291,-0.169124,-0.953912,-1.023674,7.
-0.176394,-0.200805,-1.038727,-1.089695,-0.158561,-0.360191,-1.026798,-1.293344,-0.438908,-0.345245,-1.253459,-1.442918,0.19925,-0.283448,-1.518567,-1.354581,-0.077243,-0.269421,-1.504385,-1.345024,-0.359554,-0.430902,-1.013152,-1.125731,-0.085593,-0.367211,-1.457622,-1.245867,-0.366425,-0.356526,-1.443454,-1.60778,-0.352763,-0.651222,-1.433084,-1.391045,7.
-0.396887,0.848043,1.123962,0.709468,-0.37978,1.038013,1.373574,0.871281,-0.364672,1.054442,1.150877,0.717124,-0.168324,1.204523,1.121243,0.916707,-0.151111,1.214967,1.426646,0.913908,-0.136658,1.22962,1.13872,0.70954,-0.232863,1.123838,1.371571,0.913019,-0.218196,1.131622,1.070868,0.7027,-0.203527,1.320996,1.082566,0.708221,1.
-0.396887,-0.025997,0.282916,0.286136,-0.37978,-0.185416,0.05337,0.132141,-0.958558,-0.520206,-0.171507,0.1376,-0.462384,-0.020865,0.281304,0.230039,-0.446584,-0.182104,0.050856,0.230975,-0.731046,-0.343506,-0.176313,0.237614,-0.453767,-0.016376,0.28805,0.123183,-0.440539,-0.006373,0.053167,0.12508,-0.203527,0.006184,0.064327,0.130923,1.
-0.470385,0.97915,1.184036,0.391969,-0.674739,0.601074,0.8935,0.607303,-0.438908,0.835741,0.910444,0.242968,-0.388869,0.985704,1.241235,0.811066,-0.372716,0.822041,0.94811,0.598708,-0.359554,1.01113,1.258268,0.604668,-0.380132,1.036129,1.130788,0.702396,-0.366425,1.262929,1.130733,0.7027,-0.352763,1.058033,0.842981,0.708221,1.
1.220062,0.542129,0.523215,-0.08428,1.242496,0.906932,0.533444,-0.079042,1.268514,0.573299,0.30936,-0.073135,1.007913,0.504301,-0.138666,-0.192527,1.03078,0.516432,0.349941,0.020842,1.052117,0.530453,0.122558,-0.181877,0.650756,0.378313,0.107463,-0.350719,0.671174,0.387548,-0.126428,-0.347519,0.99036,0.619763,-0.115362,-0.131486,3.
0.117596,0.148811,-0.738354,-0.666362,0.136399,-0.01064,-0.726751,-0.818182,-0.067729,0.004676,-0.712483,-0.810711,0.125735,0.15419,-0.618631,-0.826374,0.144362,-0.182104,-1.085666,-1.082358,0.160536,-0.168714,-0.833829,-1.073294,0.356217,-0.016376,-0.434297,-0.877277,0.07826,-0.006373,-0.425752,-0.872628,0.094945,0.006184,-0.65443,-0.656302,4.
-0.249892,1.285064,1.36426,0.709468,0.062659,1.300177,1.073527,0.924077,0.080742,1.141922,1.391311,0.92786,-0.168324,1.248287,1.481217,0.811066,-0.151111,1.083992,0.888293,0.598708,-0.136658,0.880036,1.198494,0.394922,0.356217,1.211546,0.890006,0.386461,-0.144082,1.000315,0.891274,0.230101,-0.42738,0.838898,0.902877,0.235886,1.
-1.205362,-0.550421,-0.498055,-0.454696,-1.190918,-0.840824,-1.206825,-0.448612,-1.403973,-0.651427,-0.952917,-0.652659,-1.344562,-0.677323,-0.858614,-0.615092,-1.333003,-0.662347,-1.324934,-0.609558,-1.325434,-0.824183,-1.312023,-0.601368,-1.484656,-0.542629,-0.675079,-0.456031,-1.478139,-0.706678,-0.665211,-0.662584,-1.248178,-0.695049,-0.894016,-0.656302,1.
-0.102897,1.022851,0.823588,0.497802,-0.084821,1.038013,1.133537,0.501711,-0.067729,0.879481,1.150877,0.506388,0.125735,1.029468,0.821265,0.705425,0.144362,0.8657,1.127561,0.493642,-0.136658,0.880036,1.13872,0.499795,0.061677,1.123838,1.070593,0.702396,0.07826,1.131622,1.070868,0.492656,0.094945,0.926552,0.783084,0.498294,1.
0.779075,0.454725,-0.317831,-0.560529,0.800057,0.469993,-0.306686,-0.554203,0.8231,0.267118,-0.532158,-0.758027,0.787369,0.329246,-0.49864,-0.667912,0.144362,0.341798,-0.188412,-0.451958,0.532028,0.355661,-0.176313,-0.653804,0.135312,-0.016376,-0.193515,-0.403375,-0.144082,-0.487833,-0.186293,0.020058,-0.725852,-1.089492,0.303913,0.918148,4.
-0.396887,-0.463017,-1.279026,-1.354278,-0.37978,-0.447579,-1.266835,-1.134957,-0.364672,-0.432726,-1.253459,-1.126814,-0.09481,-0.370976,-1.458571,-1.24894,-0.077243,-0.182104,-1.2053,-1.029824,-0.359554,-0.343506,-1.192475,-1.230603,0.135312,-0.191794,-1.096448,-1.298522,-0.144082,-0.181449,-1.323724,-1.292715,-0.128909,-0.344432,-1.073705,-1.286082,7.
-0.396887,-0.681527,-0.978653,-0.454696,-0.674739,-0.971906,-1.446863,-0.659795,-0.661615,-1.132569,-1.433784,-0.810711,0.419794,-0.195921,-0.618631,-0.403809,-0.742057,-0.836981,-1.324934,-0.609558,-1.02824,-0.824183,-1.072926,-0.811113,0.945296,0.334459,0.047268,-0.245408,0.374717,-0.006373,-0.425752,-0.45254,-0.42738,-0.695049,-1.133601,-0.656302,5.
-0.690878,-0.375613,-0.197682,-0.24303,-0.37978,-0.666048,0.293407,0.290528,-0.364672,-0.826388,0.549793,0.506388,-0.756443,-0.370976,-0.618631,-0.192527,-0.742057,-0.836981,0.050856,0.493642,-0.731046,-1.086371,0.301881,0.919286,-1.263751,-1.200445,-1.156644,-0.456031,-0.736996,-0.706678,-0.665211,-0.45254,-0.42738,-0.51974,-0.414844,-0.079004,5.
-0.470385,1.241362,0.883663,0.815302,-0.45352,1.081707,1.193546,0.818486,-0.438908,1.273143,1.210986,0.611756,-0.168324,0.985704,0.881261,0.599783,-0.151111,1.214967,1.486463,0.598708,-0.433852,1.01113,0.899623,0.604668,-0.380132,0.992274,0.950202,0.597084,-0.366425,1.000315,0.951139,0.807721,-0.352763,1.014206,1.262255,0.603258,1.
1.440554,0.97915,0.883663,0.391969,1.463715,0.994319,0.653462,0.39612,1.491221,1.229403,0.67001,0.242968,1.375487,0.985704,0.701274,0.230039,1.400122,0.996675,0.708842,0.230975,1.42361,0.836338,0.421429,0.237614,1.092566,0.860711,0.82981,0.28115,1.412317,1.044084,1.130733,0.282612,1.438068,1.058033,0.543498,0.288368,3.
-0.102897,-0.025997,-0.738354,-0.825112,-0.084821,-0.01064,-0.726751,-0.818182,0.154978,0.004676,-0.712483,-0.652659,0.125735,-0.370976,-1.098597,-0.826374,0.144362,-0.356737,-1.085666,-1.082358,-0.136658,-0.343506,-0.833829,-0.601368,-0.232863,-0.542629,-0.675079,-0.666654,-0.736996,-1.013061,-0.186293,-0.084964,-0.949706,-1.483936,0.303913,0.918148,4.
-1.058367,-1.118548,-1.098802,-0.613446,-1.043438,-1.277763,-0.84677,-0.606999,-1.032794,-1.39501,-1.073134,-0.599975,-0.976988,-1.333781,-0.91861,-0.45663,-0.963662,-1.317224,-0.906215,-0.241825,-1.251136,-1.479652,-0.654507,-0.234313,-1.263751,-1.288154,-1.216839,-0.403375,-1.255796,-1.406983,-1.0244,-0.40003,-1.248178,-1.2648,-0.534637,-0.551339,5.
0.485085,0.148811,-0.498055,-0.666362,0.505098,0.164136,-0.486714,-0.818182,0.526157,0.354598,-0.171507,-0.441923,0.419794,0.15419,-0.618631,-0.826374,0.439835,0.167164,-0.60713,-0.819691,0.457729,0.180869,-0.594733,-0.811113,0.356217,0.159041,-0.915862,-0.666654,0.374717,0.168703,-0.425752,-0.662584,0.393417,0.181492,-0.65443,-0.866229,4.
0.779075,0.498427,0.042617,-0.08428,0.136399,-0.185416,-0.486714,-0.448612,-0.067729,-0.520206,-0.952917,-0.810711,0.713854,0.504301,-0.198662,-0.192527,0.439835,0.167164,-0.367863,-0.189291,0.160536,-0.343506,-0.833829,-0.601368,0.356217,0.159041,-0.434297,-0.245408,0.374717,0.343779,0.053167,-0.084964,0.691889,0.575936,-0.175259,-0.079004,4.
1.367057,1.022851,0.823588,0.233219,1.095016,1.038013,0.83349,0.237733,1.416986,1.054442,0.609902,0.242968,1.522517,1.292051,1.361226,0.494142,1.547858,1.12765,0.768659,0.336042,0.977819,0.748942,0.062784,-0.077004,1.681645,1.255401,0.890006,0.386461,1.338203,0.869008,0.352491,0.020058,0.766507,0.225319,-0.354948,-0.551339,4.
-1.425855,-0.550421,-0.618205,-0.348863,-1.633357,-0.534967,-0.606733,-0.131838,-1.403973,-0.520206,-0.8327,-0.336555,-1.418077,-0.633559,-0.798618,-0.562271,-1.185267,-0.618688,-0.786581,-0.557024,-1.176837,-0.605693,-1.013152,-0.548931,-1.411021,-0.674192,-0.735275,-0.456031,-1.404024,-0.531602,-0.725076,-0.662584,-1.397414,-0.51974,-0.714327,-0.446376,1.
-1.719846,-2.167396,1.123962,2.032383,-1.412137,-2.064253,1.133537,2.032788,-1.403973,-2.051114,1.150877,2.034223,-1.565107,-2.034003,1.121243,2.025941,-1.554608,-2.146735,1.127561,2.017107,-1.54833,-2.135121,1.13872,2.230194,-1.705561,-2.25295,1.070593,2.229412,-1.700481,-2.238594,1.070868,2.067983,-1.695885,-2.228996,1.382048,2.072744,2.
-0.396887,0.061407,-0.077532,0.021553,-0.084821,0.251523,0.173388,0.237733,-0.364672,0.66078,0.730119,0.453704,-0.388869,0.15419,0.281304,0.124397,-0.077243,0.341798,0.290124,0.283508,-0.06236,0.355661,0.301881,0.132741,0.135312,0.509876,0.28805,0.228494,0.448832,0.343779,0.59195,0.492656,0.468035,0.532109,0.303913,0.235886,1.
-0.102897,-0.550421,-0.738354,-0.454696,-0.084821,-0.360191,-0.726751,-0.448612,-0.067729,-0.345245,-0.952917,-0.810711,-0.168324,-0.502268,-0.858614,-0.615092,-0.151111,-0.487713,-1.085666,-0.819691,-0.136658,-0.4746,-1.072926,-0.811113,-0.232863,-0.542629,-0.434297,-0.456031,-0.218196,-0.356526,-0.90467,-0.662584,-0.203527,-0.51974,-0.894016,-0.656302,5.
-0.102897,-0.375613,-1.218951,-1.036778,-0.674739,-0.666048,-1.926937,-1.610118,-0.661615,-0.957608,-1.914651,-1.390234,-0.168324,-0.370976,-1.33858,-1.090478,-0.446584,-0.662347,-1.743652,-1.502624,-0.433852,-0.824183,-1.909765,-1.492785,-0.232863,-0.542629,-1.156644,-0.666654,-0.218196,-0.356526,-1.14413,-0.872628,0.094945,-0.344432,-1.552876,-1.2336,7.
-0.249892,0.148811,-0.918578,-0.666362,0.357618,0.338911,0.05337,-0.237429,0.674628,0.573299,0.30936,-0.073135,0.713854,0.197954,-0.378649,-0.403809,0.439835,0.210823,-0.128595,-0.557024,0.457729,0.355661,0.122558,-0.181877,0.945296,0.597585,0.107463,0.017871,0.967631,0.387548,0.113031,-0.347519,0.691889,0.400628,0.363809,-0.131486,7.
-0.396887,0.848043,1.36426,0.497802,0.136399,1.038013,1.373574,0.712894,0.154978,1.054442,1.391311,0.717124,-0.168324,0.854412,1.121243,0.705425,-0.151111,1.040333,0.828476,0.703775,-0.136658,1.054828,1.437591,0.70954,-0.232863,0.904566,1.070593,0.491773,-0.440539,0.912777,0.771544,0.492656,-0.203527,0.751244,0.783084,0.498294,1.
-0.176394,-0.463017,-1.218951,-1.195528,-0.158561,-0.447579,-1.026798,-1.187752,0.154978,-0.257765,-1.013025,-1.179498,-0.168324,-0.195921,-1.038601,-1.090478,-0.151111,-0.356737,-1.025849,-1.082358,-0.136658,-0.343506,-1.252249,-1.28304,-0.380132,-0.45492,-1.277035,-1.140555,-0.366425,-0.444064,-1.263859,-1.135182,-0.054291,-0.432086,-1.253394,-1.338564,7.
-1.719846,-2.03629,1.184036,2.561548,-1.264658,-1.671008,0.653462,1.399239,-1.700916,-1.876153,1.210986,2.982534,-1.859166,-2.296587,1.481217,2.818251,-1.850081,-2.015759,1.187378,2.279774,-1.399733,-1.74184,0.660526,1.70583,-1.85283,-2.296804,1.552157,2.75597,-1.84871,-2.282363,1.250463,2.540581,-1.397414,-1.878379,0.962773,1.600409,2.
-0.176394,-0.463017,-1.038727,-0.983862,-0.158561,-0.272803,-1.026798,-1.187752,0.154978,-0.432726,-1.013025,-0.968763,0.34628,0.197954,0.101317,-0.139706,0.070493,0.210823,-0.367863,-0.714624,-0.136658,-0.343506,-0.833829,-1.073294,0.503487,0.641439,0.167659,-0.192752,0.522946,0.256241,-0.306022,-0.557562,0.244181,-0.08147,-0.774223,-0.91871,7.
0.338089,0.017705,-0.137607,-0.348863,0.357618,0.207829,-0.126658,-0.34302,0.377685,-0.170284,-0.592266,-0.494607,0.19925,0.066663,-0.07867,-0.192527,-0.077243,0.254481,-0.308046,0.020842,-0.06236,0.093474,-0.056765,0.237614,0.503487,0.685294,0.528832,0.28115,0.522946,0.518855,0.532085,0.492656,0.542653,0.882725,0.543498,0.498294,4.
-1.646348,-2.167396,0.943738,1.979466,-1.633357,-2.020559,1.253555,2.191175,-1.849387,-2.138594,1.271094,1.981539,-1.712136,-2.077767,1.121243,2.237223,-1.702344,-2.146735,1.127561,2.017107,-1.919822,-2.047725,1.13872,2.020448,-1.558291,-2.165241,1.130788,1.544888,-1.32991,-2.019749,1.130733,1.542874,-1.54665,-1.878379,0.842981,1.547928,2.
-1.205362,-0.856336,-1.218951,-0.454696,-1.412137,-0.666048,-0.966788,-0.659795,-1.181266,-0.826388,-1.19335,-0.441923,-1.344562,-0.677323,-1.33858,-0.615092,-1.333003,-0.836981,-1.324934,-0.609558,-1.54833,-0.955277,-1.491346,-0.811113,-1.484656,-0.718047,-0.675079,-0.666654,-1.255796,-0.706678,-0.90467,-0.662584,-1.248178,-0.870357,-1.133601,-0.656302,1.
1.661048,0.673235,0.342991,0.180303,1.021276,0.207829,-0.126658,-0.184633,-0.141965,-0.738907,-1.013025,-0.547291,1.154943,0.810648,0.341299,0.018756,0.956912,0.385456,0.110673,-0.136758,0.383431,-0.168714,-0.355636,-0.496495,1.387105,0.641439,0.408441,-0.192752,1.11586,0.650162,0.412356,-0.189986,0.244181,-0.08147,-1.013809,-0.91871,7.
0.044099,0.192513,-0.618205,-0.719279,0.357618,0.033054,-0.606733,-0.712591,0.377685,0.048417,-0.8327,-0.916079,0.19925,0.066663,-0.558636,-0.773554,0.21823,0.079847,-0.786581,-0.767158,0.532028,0.093474,-0.534958,-0.758677,0.503487,-0.016376,-0.193515,-0.666654,0.152375,0.168703,-0.725076,-0.662584,0.169563,0.181492,-0.474741,-0.656302,4.
-1.27886,-0.463017,-0.377906,-0.190113,-1.264658,-0.753436,-0.78676,-0.554203,-1.255501,-0.738907,-1.013025,-0.758027,-0.903473,-0.370976,-1.038601,-0.50945,-1.185267,-0.531371,-1.265117,-0.504491,-1.176837,-0.518297,-1.013152,-0.496495,-0.674672,-0.104085,-0.313906,-0.350719,-0.885225,-0.444064,-0.545481,-0.347519,-1.17356,-0.432086,-0.534637,-0.341412,1.
-0.249892,-0.200805,-1.158877,-1.248444,-0.2323,-0.360191,-1.146816,-1.029365,-0.216201,-0.345245,-1.373676,-1.232182,-0.168324,-0.108393,-0.798618,-0.984836,-0.151111,-0.269421,-1.2053,-0.977291,-0.136658,-0.430902,-1.431571,-1.178167,-0.159228,-0.191794,-0.855666,-0.929932,-0.144082,-0.181449,-1.0244,-0.925139,-0.128909,-0.344432,-1.253394,-1.076155,7.
0.044099,1.110256,1.36426,0.709468,-0.2323,1.125401,1.373574,0.712894,-0.438908,0.923221,0.549793,0.348336,-0.168324,1.073232,0.881261,0.811066,0.439835,1.083992,0.888293,0.808841,-0.136658,0.705245,0.660526,0.185177,-0.159228,0.992274,1.190984,0.755051,0.07826,1.21916,1.190598,0.755211,-0.42738,0.838898,0.902877,0.393331,1.
0.63208,0.367321,-0.377906,-0.137197,0.652577,0.382605,0.113379,-0.34302,0.971571,0.398338,0.129035,-0.125819,0.787369,0.241718,-0.318653,-0.192527,0.809176,0.254481,-0.068778,-0.189291,1.126416,0.486755,-0.056765,-0.339186,1.092566,0.509876,0.047268,-0.245408,1.11586,0.518855,0.053167,-0.242497,0.841124,0.356801,-0.175259,-0.079004,4.
-1.352357,-0.375613,-0.377906,-0.401779,-1.338398,-0.185416,-0.186668,-0.184633,-1.032794,0.179637,0.068926,0.032233,-0.976988,-0.020865,0.521286,0.124397,-0.963662,-0.00747,0.050856,-0.084225,-0.953942,-0.168714,0.062784,-0.077004,-0.969212,0.202896,0.107463,0.017871,-0.959339,0.212472,0.352491,0.020058,-0.949706,0.050011,-0.354948,0.025959,1.
-0.470385,-0.506719,-1.339101,-1.301361,-0.158561,-0.185416,-0.84677,-0.818182,-0.141965,0.004676,-0.592266,-0.599975,-0.241839,-0.370976,-1.398575,-1.037657,0.070493,-0.182104,-1.145483,-1.029824,0.086237,0.006078,-0.41541,-0.653804,1.018931,0.685294,0.107463,0.017871,1.338203,0.693931,0.352491,0.020058,1.36345,0.707417,0.663291,0.183404,7.
-0.249892,0.891745,0.523215,0.497802,-0.2323,0.338911,0.293407,0.343324,-0.216201,0.179637,0.30936,0.1376,-0.168324,0.504301,0.341299,0.177218,-0.151111,0.210823,0.110673,0.178442,-0.136658,0.355661,0.361655,0.027868,-0.159228,0.378313,0.649224,0.386461,-0.144082,0.212472,0.651815,0.387634,-0.42738,0.225319,0.363809,0.025959,5.
1.367057,0.673235,0.282916,0.021553,1.095016,0.513687,0.05337,-0.184633,0.748864,0.529559,-0.351833,-0.389239,0.934398,0.723121,0.281304,-0.086885,1.252385,0.734724,0.050856,-0.084225,0.977819,0.574151,-0.176313,-0.234313,1.31347,0.685294,0.107463,0.017871,1.338203,0.693931,0.352491,-0.189986,0.766507,0.707417,0.124223,0.025959,4.
0.191094,-0.113401,-1.038727,-0.772195,0.210138,-0.098028,-0.78676,-0.765386,0.229214,-0.257765,-1.253459,-1.126814,0.493309,-0.020865,-0.738623,-0.826374,0.144362,-0.182104,-0.966032,-0.819691,0.160536,-0.168714,-1.192475,-0.811113,0.429852,-0.016376,-0.855666,-0.824621,0.448832,-0.006373,-0.605346,-0.610073,0.468035,-0.169124,-0.594534,-0.603821,7.
0.117596,-0.025997,0.042617,-0.24303,-0.084821,-0.185416,0.05337,-0.079042,-0.067729,-0.345245,-0.171507,-0.231187,0.125735,-0.195921,-0.378649,-0.615092,-0.446584,-0.662347,-0.60713,-0.609558,-0.136658,-0.343506,-1.312023,-1.073294,0.356217,0.334459,-0.434297,-0.456031,0.07826,-0.356526,-0.90467,-1.03016,-0.42738,-0.51974,-1.552876,-1.443527,2.
0.044099,-0.200805,-0.918578,-0.878029,0.652577,-0.01064,-0.666742,-0.659795,0.377685,0.179637,-0.892808,-0.863395,-0.168324,-0.458504,-1.038601,-0.984836,0.439835,0.036189,-0.547313,-0.767158,0.457729,0.224567,-0.116539,-0.391622,-0.159228,-0.718047,-1.277035,-0.929932,0.07826,-0.181449,-0.605346,-0.925139,0.393417,0.225319,-0.354948,-0.498857,7.
-0.102897,0.673235,1.123962,0.868218,0.136399,1.038013,1.373574,1.082464,0.154978,1.273143,1.391311,0.875176,0.125735,0.854412,0.821265,0.705425,0.144362,0.8657,0.828476,0.703775,0.160536,1.054828,1.437591,0.919286,0.061677,0.904566,0.769615,0.702396,0.07826,0.912777,0.771544,0.7027,0.094945,0.751244,0.783084,0.498294,1.
0.117596,1.022851,0.823588,0.497802,0.136399,0.863238,1.133537,0.501711,0.154978,1.054442,1.150877,0.717124,-0.241839,0.898176,0.761269,0.494142,-0.22498,1.12765,1.067744,0.493642,0.086237,0.923734,1.078945,0.499795,-0.453767,0.860711,0.890006,0.597084,-0.440539,0.869008,0.651815,0.387634,-0.725852,0.707417,0.663291,0.393331,1.
-1.719846,-2.03629,0.883663,1.7678,-1.707096,-2.020559,0.653462,1.610422,-1.255501,-1.657452,0.67001,1.402015,-1.197532,-1.640129,0.641278,1.497734,-0.668189,-0.880639,-0.128595,0.598708,0.086237,-0.168714,-0.116539,-0.129441,-0.085593,-0.279503,-0.79547,-0.929932,-0.069968,-0.268987,-1.263859,-1.135182,-0.054291,-0.256778,-1.013809,-1.128637,2.
-0.176394,-0.375613,-1.098802,-0.825112,0.136399,-0.185416,-0.606733,-0.606999,0.154978,-0.170284,-0.351833,-0.599975,-0.241839,-0.546032,-1.158593,-0.879195,-0.22498,-0.356737,-1.145483,-0.662091,-0.210957,-0.343506,-0.654507,-0.653804,-0.453767,-0.586483,-1.036253,-0.771965,-0.144082,-0.444064,-0.784941,-0.557562,0.169563,-0.256778,-0.534637,-0.551339,7.
-0.176394,-0.463017,-1.218951,-0.983862,-0.45352,-0.753436,-1.446863,-1.187752,-0.438908,-0.870128,-1.614109,-1.33755,-0.462384,-1.027434,-1.758549,-1.090478,-0.668189,-1.011614,-1.743652,-0.924758,-1.176837,-1.30486,-1.013152,0.027868,-1.190116,-1.638989,-0.313906,0.597084,-1.626367,-2.151056,0.71168,1.752918,-1.845121,-2.360476,0.962773,2.177708,5.
-0.249892,0.891745,1.063887,0.709468,0.062659,1.125401,1.373574,0.924077,-0.216201,1.316883,1.691853,1.085912,-0.462384,0.854412,0.881261,0.599783,-0.151111,1.083992,1.187378,0.808841,-0.136658,1.098526,1.497365,0.814413,-0.453767,0.816857,0.890006,0.386461,-0.440539,1.000315,1.190598,0.597678,-0.42738,1.014206,1.202359,0.760703,1.
-0.396887,1.241362,1.36426,0.868218,-0.084821,1.038013,1.373574,0.712894,-0.067729,1.273143,1.751962,0.875176,-0.168324,1.204523,1.421222,0.705425,-0.151111,1.214967,1.426646,0.913908,-0.136658,1.22962,1.13872,0.919286,-0.453767,1.123838,1.371571,0.702396,-0.218196,1.306698,1.669516,0.912743,-0.203527,1.145687,1.382048,0.918148,1.
-2.013836,-2.167396,0.643364,1.979466,-1.707096,-2.151641,0.653462,1.768809,-1.478209,-2.138594,0.67001,1.770803,-1.859166,-2.296587,0.881261,2.078762,-1.628476,-2.146735,0.888293,2.279774,-1.622628,-2.004027,0.899623,2.072885,-1.631926,-2.296804,1.552157,2.387379,-1.626367,-2.282363,1.250463,2.173005,-1.621268,-2.141341,0.962773,1.967781,2.
1.220062,0.716937,0.282916,-0.08428,1.242496,0.906932,0.533444,0.132141,1.565457,0.923221,0.549793,0.348336,1.007913,0.504301,0.101317,0.018756,1.326253,0.8657,0.649025,0.178442,1.720804,0.880036,0.361655,0.185177,1.166201,0.816857,0.649224,0.228494,1.189974,0.825239,0.651815,0.387634,1.512686,0.838898,0.663291,0.235886,3.
-0.102897,-0.288209,-1.519325,-1.354278,-0.084821,-0.447579,-1.266835,-1.504527,-0.067729,-0.432726,-1.493892,-1.495602,-0.09481,-0.370976,-1.218588,-1.407402,-0.372716,-0.356737,-1.2053,-1.239957,-0.06236,-0.168714,-1.192475,-1.230603,-0.159228,-0.367211,-1.337231,-1.0879,-0.144082,-0.487833,-1.323724,-1.082671,-0.128909,-0.344432,-0.834119,-1.076155,7.
-1.866841,-2.2548,0.282916,1.556134,-1.854576,-2.151641,0.593453,1.557626,-2.072094,-2.007374,0.30936,1.770803,-0.756443,-1.508837,0.281304,1.286452,-1.702344,-2.234051,0.529392,1.649374,-1.696927,-2.222517,0.062784,1.28634,0.429852,-0.586483,0.107463,0.597084,-0.959339,-1.800904,-0.126428,1.595385,-1.695885,-2.141341,-0.354948,1.180556,2.
0.705578,0.498427,0.102692,-0.190113,1.021276,0.513687,0.113379,-0.184633,1.045807,0.529559,0.369468,0.032233,1.154943,0.591829,-0.138666,-0.139706,1.178517,0.996675,0.349941,-0.136758,1.795102,1.22962,0.899623,0.394922,1.387105,0.992274,0.408441,0.228494,1.708774,1.394236,0.951139,0.597678,1.73654,1.627785,1.561738,0.813184,3.
0.044099,1.285064,1.36426,0.921135,0.062659,1.518646,1.67362,0.924077,0.080742,1.316883,1.391311,0.717124,-0.168324,1.248287,1.481217,0.811066,-0.151111,1.258626,1.845364,0.966441,0.160536,1.098526,1.85601,0.971722,0.061677,1.211546,1.190984,0.965674,-0.144082,1.21916,1.190598,0.597678,-0.128909,1.233342,1.202359,0.760703,1.
2.175531,1.285064,1.063887,0.497802,1.906154,1.518646,1.373574,0.712894,1.936636,1.535584,1.090769,0.506388,1.669547,1.248287,0.641278,0.388501,1.991068,1.258626,1.187378,0.388575,2.017998,1.273318,0.899623,0.604668,1.75528,1.211546,0.890006,0.386461,1.782888,1.394236,0.891274,0.387634,1.811158,1.40865,0.902877,0.393331,3.
0.338089,0.017705,-0.618205,-0.348863,0.357618,0.033054,-0.126658,-0.34302,0.377685,0.223378,-0.111399,-0.336555,0.19925,0.066663,-0.318653,-0.192527,0.21823,0.079847,-0.068778,-0.189291,-0.06236,0.268265,-0.295861,0.027868,0.135312,0.509876,0.047268,-0.08744,0.522946,0.693931,0.532085,0.282612,0.542653,0.532109,0.543498,0.498294,4.
-0.176394,0.673235,0.823588,0.497802,-1.043438,0.164136,0.293407,0.237733,-1.329737,0.179637,0.068926,0.242968,-0.241839,0.898176,0.761269,0.494142,-0.742057,0.341798,0.050856,0.125908,-1.251136,-0.168714,-0.41541,-0.234313,-0.748307,0.334459,0.107463,0.386461,-0.959339,0.037396,-0.365887,0.020058,-1.248178,-0.256778,-0.354948,-0.183967,1.
-0.470385,-0.900038,-1.879773,-1.565944,-0.748479,-1.015599,-2.046955,-1.557323,-0.735851,-0.738907,-1.614109,-1.33755,-0.682928,-1.027434,-1.518567,-1.460222,-0.889794,-1.011614,-1.743652,-1.292491,-0.433852,-0.693089,-1.491346,-1.28304,-1.190116,-1.375862,-1.277035,-1.351178,-0.885225,-1.363214,-1.682913,-1.135182,-0.875088,-1.045665,-1.253394,-1.128637,7.
-1.646348,-2.167396,0.162766,1.60905,-1.412137,-2.151641,0.413425,1.610422,-1.62668,-2.007374,0.429577,1.770803,-1.932681,-2.296587,0.521286,2.025941,-1.406871,-1.666492,0.050856,0.861375,-0.359554,-0.649391,-0.475184,-0.234313,-1.85283,-2.384513,0.82981,2.440035,-1.552253,-2.019749,0.59195,1.542874,-0.42738,-0.82653,-0.354948,-0.393894,2.
